program_name,map_name,field_name,validation_rule,rule_number,_id
CCP01OCR,,BISMSGO, IF WS-UNFORMATTED-MM = 04 OR 06 OR 09 OR 11 CCP01OCR ,Rule-0145,5f210fa2a4035c2ee5a4ef4a
CCP01OCR,,BISMSGO, IF WS-UNFORMATTED-DD < 32 CCP01OCR  <br>  MOVE 'V' TO VALID-SO-FAR-SW CCP01OCR  <br>  ELSE CCP01OCR  <br>   NEXT SENTENCE CCP01OCR  <br>   ELSE CCP01OCR  <br> ,Rule-0146,5f210fa2a4035c2ee5a4ef4b
CCP01OCR,,BISMSGO, IF WS-UNFORMATTED-MM = 02 CCP01OCR  <br>  DIVIDE 4 INTO WS-UNFORMATTED-YY CCP01OCR <br> GIVING WS-LEAP-YR-QUOTIENT CCP01OCR <br> REMAINDER WS-LEAP-YR-REMAINDER CCP01OCR  <br> ,Rule-0147,5f210fa2a4035c2ee5a4ef4c
CCP01OCR,,BISMSGO, IF WS-LEAP-YR-REMAINDER > 0 CCP01OCR ,Rule-0148,5f210fa2a4035c2ee5a4ef4d
CCP01OCR,,BISMSGO, IF WS-UNFORMATTED-DD < 29 CCP01OCR  <br>  MOVE 'V' TO VALID-SO-FAR-SW CCP01OCR  <br>  ELSE CCP01OCR  <br>   NEXT SENTENCE CCP01OCR  <br>   ELSE CCP01OCR  <br> ,Rule-0149,5f210fa2a4035c2ee5a4ef4e
CCP01OCR,,BISMSGO, IF WS-UNFORMATTED-DD < 30 CCP01OCR  <br>  MOVE 'V' TO VALID-SO-FAR-SW CCP01OCR  <br>  ELSE CCP01OCR  <br>   NEXT SENTENCE CCP01OCR  <br>   ELSE CCP01OCR  <br> ,Rule-0150,5f210fa2a4035c2ee5a4ef4f
CCP01OCR,,BISMSGO, IF WS-UNFORMATTED-DD < 32 CCP01OCR  <br>  MOVE 'V' TO VALID-SO-FAR-SW. CCP01OCR  <br> ,Rule-0151,5f210fa2a4035c2ee5a4ef50
CCP01OCR,,BISMSGO, IF VALID-SO-FAR CCP01OCR  <br>  MOVE WS-UNFORMATTED-DATE TO WS-PRO-DATE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 13 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO PRODTEL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE 13 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO PRODTEL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE 13 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO PRODTEL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND. CCP01OCR  <br> ,Rule-0152,5f210fa2a4035c2ee5a4ef51
CCP01OCR,,BISMSGO, IF CLMTYPI = 'D' OR 'L' CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 14 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO CLMTYPL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0153,5f210fa2a4035c2ee5a4ef52
CCP01OCR,,BISMSGO, IF CAUSCDI NUMERIC AND (CAUSCDI > '00' AND < '11') CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 32 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO CAUSCDL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0154,5f210fa2a4035c2ee5a4ef53
CCP01OCR,,BISMSGO, IF NMFC1I NOT = LOW-VALUES CCP01OCR ,Rule-0155,5f210fa2a4035c2ee5a4ef54
CCP01OCR,,BISMSGO, IF NMFC1I NUMERIC AND NMFC1I > ZERO CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 08 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO NMFC1L CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0156,5f210fa2a4035c2ee5a4ef55
CCP01OCR,,BISMSGO, END-IF. CCP01OCR ,Rule-0155,5f210fa2a4035c2ee5a4ef56
CCP01OCR,,BISMSGO, IF NMFC1A = DFHBMEOF CCP01OCR  <br>  MOVE 08 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO NMFC1L CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0157,5f210fa2a4035c2ee5a4ef57
CCP01OCR,,BISMSGO, IF NMFC2I NOT = LOW-VALUES CCP01OCR ,Rule-0158,5f210fa2a4035c2ee5a4ef58
CCP01OCR,,BISMSGO, IF NMFC2I NUMERIC CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 08 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO NMFC2L CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0159,5f210fa2a4035c2ee5a4ef59
CCP01OCR,,BISMSGO, END-IF. CCP01OCR ,Rule-0158,5f210fa2a4035c2ee5a4ef5a
CCP01OCR,,BISMSGO, IF NMFC2A = DFHBMEOF CCP01OCR  <br>  MOVE 08 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO NMFC2L CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0160,5f210fa2a4035c2ee5a4ef5b
CCP01OCR,,BISMSGO, IF PIECESI NOT = LOW-VALUES CCP01OCR ,Rule-0161,5f210fa2a4035c2ee5a4ef5c
CCP01OCR,,BISMSGO, IF PIECESI NUMERIC AND PIECESI > ZERO CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE '0000' TO PIECESI CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0162,5f210fa2a4035c2ee5a4ef5d
CCP01OCR,,BISMSGO, END-IF. CCP01OCR ,Rule-0161,5f210fa2a4035c2ee5a4ef5e
CCP01OCR,,BISMSGO, IF WEIGHTI NOT = LOW-VALUES CCP01OCR ,Rule-0163,5f210fa2a4035c2ee5a4ef5f
CCP01OCR,,BISMSGO, IF WEIGHTI NUMERIC AND WEIGHTI > ZERO CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE '000000' TO WEIGHTI CCP01OCR  <br>   END-IF CCP01OCR  <br> ,Rule-0164,5f210fa2a4035c2ee5a4ef60
CCP01OCR,,BISMSGO, END-IF. CCP01OCR ,Rule-0163,5f210fa2a4035c2ee5a4ef61
CCP01OCR,,BISMSGO, IF OTERMI NOT = LOW-VALUES CCP01OCR  <br>  MOVE OTERMI TO WS-TERM-NO CCP01OCR  <br>  PERFORM 140-VALIDATE-TERMINAL THRU 140-EXIT CCP01OCR  <br>   MOVE SPACE TO VALID-TERMINAL-SW. CCP01OCR  <br>   MOVE 01 TO VT-COMPANY-CODE. CCP01OCR  <br>   MOVE WS-TERM-NO TO VT-TERMINAL-NUMBER. CCP01OCR <br> CCP01OCR  <br>  EXEC CICS HANDLE CONDITION CCP01OCR <br>NOTFND(140-EXIT) CCP01OCR <br>END-EXEC. CCP01OCR  <br>   CCP01OCR  <br>  EXEC CICS READ INTO(VTD03PVI) CCP01OCR <br>DATASET('VTD3PVI') CCP01OCR <br>LENGTH(LENGTH-VTD3) CCP01OCR <br>RIDFLD(VT-PRIMARY-KEY) CCP01OCR <br>END-EXEC. CCP01OCR  <br>   CCP01OCR  <br>   MOVE '1' TO VALID-TERMINAL-SW. CCP01OCR  <br> ,Rule-0165,5f210fa2a4035c2ee5a4ef62
CCP01OCR,,BISMSGO, IF VALID-TERMINAL CCP01OCR  <br>  MOVE WS-TERM-9 TO WS-OTERM CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 15 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO OTERML CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br> ,Rule-0166,5f210fa2a4035c2ee5a4ef63
CCP01OCR,,BISMSGO, IF PROI NOT = ZEROS CCP01OCR  <br>  MOVE 17 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO OTERML CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND. CCP01OCR  <br> ,Rule-0167,5f210fa2a4035c2ee5a4ef64
CCP01OCR,,BISMSGO, IF DTERMI NOT = LOW-VALUES CCP01OCR  <br>  MOVE DTERMI TO WS-TERM-NO CCP01OCR  <br>  PERFORM 140-VALIDATE-TERMINAL THRU 140-EXIT CCP01OCR  <br>   MOVE SPACE TO VALID-TERMINAL-SW. CCP01OCR  <br>   MOVE 01 TO VT-COMPANY-CODE. CCP01OCR  <br>   MOVE WS-TERM-NO TO VT-TERMINAL-NUMBER. CCP01OCR <br> CCP01OCR  <br>  EXEC CICS HANDLE CONDITION CCP01OCR <br>NOTFND(140-EXIT) CCP01OCR <br>END-EXEC. CCP01OCR  <br>   CCP01OCR  <br>  EXEC CICS READ INTO(VTD03PVI) CCP01OCR <br>DATASET('VTD3PVI') CCP01OCR <br>LENGTH(LENGTH-VTD3) CCP01OCR <br>RIDFLD(VT-PRIMARY-KEY) CCP01OCR <br>END-EXEC. CCP01OCR  <br>   CCP01OCR  <br>   MOVE '1' TO VALID-TERMINAL-SW. CCP01OCR  <br> ,Rule-0168,5f210fa2a4035c2ee5a4ef65
CCP01OCR,,BISMSGO, IF VALID-TERMINAL CCP01OCR  <br>  MOVE WS-TERM-9 TO WS-DTERM CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 16 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO DTERML CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br> ,Rule-0169,5f210fa2a4035c2ee5a4ef66
CCP01OCR,,BISMSGO, IF PROI NOT = ZEROS CCP01OCR  <br>  MOVE 17 TO ERROR-SUB CCP01OCR  <br>  MOVE -1 TO DTERML CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND. CCP01OCR  <br>   PERFORM 135-VALIDATE-COMMODITY. CCP01OCR <br> CCP01OCR  <br>   CCP01OCR  <br>   MOVE SPACES TO WS-COMMODITY-CODE-REC. CCP01OCR  <br>   MOVE COMMCDI TO WS-COMM-CODE-KEY. CCP01OCR <br> CCP01OCR  <br>  EXEC CICS HANDLE CONDITION CCP01OCR <br>NOTFND(136-INVALID-COMMODITY) CCP01OCR <br>DISABLED(810-NOTOPEN-RTN) CCP01OCR <br>NOTOPEN (810-NOTOPEN-RTN) CCP01OCR <br>END-EXEC. CCP01OCR  <br>   CCP01OCR  <br> ,Rule-0170,5f210fa2a4035c2ee5a4ef67
CCP01OCR,,BISMSGO, IF COMMCDI NUMERIC CCP01OCR  <br> EXEC CICS READ INTO(WS-COMMODITY-CODE-REC) CCP01OCR <br>DATASET('CCD9PVI') CCP01OCR <br>LENGTH(LENGTH-CCD9) CCP01OCR <br>RIDFLD(WS-COMM-CODE-KEY) CCP01OCR <br>END-EXEC CCP01OCR  <br>  CCP01OCR  <br>   MOVE COMMCDI TO WS-COMM-CD CCP01OCR  <br>   MOVE WS-COMM-CODE-DESCRIP TO COMMIDO CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE 999 TO COMMCDI CCP01OCR <br> WS-COMM-CD CCP01OCR  <br>   MOVE SPACES TO COMMIDO. CCP01OCR  <br>   PERFORM 800-HANDLE-CONDITION. CCP01OCR <br> CCP01OCR  <br> ,Rule-0171,5f210fa2a4035c2ee5a4ef68
CCP01OCR,,BISMSGO, IF INVVALI NOT = LOW-VALUES CCP01OCR ,Rule-0172,5f210fa2a4035c2ee5a4ef69
CCP01OCR,,BISMSGO, IF INVVALI NUMERIC CCP01OCR  <br>  MOVE INVVALI TO WS-INVOICE-VALUE INVVALO CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 02 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO INVVALL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE ZEROS TO WS-INVOICE-VALUE. CCP01OCR  <br> ,Rule-0173,5f210fa2a4035c2ee5a4ef6a
CCP01OCR,,BISMSGO, IF WEIGHTI NOT = LOW-VALUES CCP01OCR ,Rule-0174,5f210fa2a4035c2ee5a4ef6b
CCP01OCR,,BISMSGO, IF WEIGHTI NUMERIC CCP01OCR  <br>  MOVE WEIGHTI TO WS-WEIGHT CCP01OCR <br> CCP01OCR  <br> ,Rule-0175,5f210fa2a4035c2ee5a4ef6c
CCP01OCR,,BISMSGO, IF WS-INVOICE-VALUE IS NUMERIC CCP01OCR <br> AND WS-INVOICE-VALUE > ZERO CCP01OCR <br> AND WS-WEIGHT-ACCUM > ZERO CCP01OCR  <br>  COMPUTE WS-VALUE-PER-LB = CCP01OCR <br> WS-INVOICE-VALUE / WS-WEIGHT-ACCUM CCP01OCR  <br>  MOVE WS-VALUE-PER-LB TO LBVALO CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE ZEROS TO LBVALO. CCP01OCR  <br> ,Rule-0176,5f210fa2a4035c2ee5a4ef6d
CCP01OCR,,BISMSGO, IF SHPREVI NOT = LOW-VALUES CCP01OCR ,Rule-0177,5f210fa2a4035c2ee5a4ef6e
CCP01OCR,,BISMSGO, IF SHPREVI NUMERIC CCP01OCR  <br>  MOVE SHPREVI TO WS-SHIPMENT-REVENUE CCP01OCR <br> SHPREVO CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 03 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO SHPREVL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   ELSE CCP01OCR  <br>   MOVE ZEROS TO WS-SHIPMENT-REVENUE. CCP01OCR  <br>   INSPECT CLAIMNTI REPLACING ALL '_' BY LOW-VALUES. CCP01OCR  <br> ,Rule-0178,5f210fa2a4035c2ee5a4ef6f
CCP01OCR,,BISMSGO, IF CLAIMNTI NOT = LOW-VALUES CCP01OCR  <br>  NEXT SENTENCE CCP01OCR  <br>  ELSE CCP01OCR  <br>   MOVE 22 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO CLAIMNTL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF. CCP01OCR  <br> ,Rule-0179,5f210fa2a4035c2ee5a4ef70
CCP01OCR,,BISMSGO, MOVE CLAIMNTI TO WS-FOUR-CHAR. CCP01OCR ,Rule-0178,5f210fa2a4035c2ee5a4ef71
CCP01OCR,,BISMSGO, IF (FOUR-CHAR > SPACES AND CCP01OCR <br> (THE-REST = SPACES OR THE-REST = LOW-VALUES)) CCP01OCR <br> CCP01OCR  <br>  PERFORM 190-REPLACE-WITH-SPACES CCP01OCR <br> VARYING WS-SUB FROM 4 BY -1 CCP01OCR <br> UNTIL WS-SUB < 2 CCP01OCR  <br> ,Rule-0180,5f210fa2a4035c2ee5a4ef72
CCP01OCR,,BISMSGO, IF SINGLE-BYTE (WS-SUB) < SPACES  <br>  MOVE SPACE TO SINGLE-BYTE (WS-SUB)  <br>  ELSE  <br>   MOVE +1 TO WS-SUB  <br>   END-IF.  <br> ,Rule-0181,5f210fa2a4035c2ee5a4ef73
CCP01OCR,,BISMSGO," MOVE '1' TO COMP-CODE OF DCLCCL-CLMT-ACRN  <br>  MOVE FOUR-CHAR TO ACRN-CODE OF DCLCCL-CLMT-ACRN  <br> EXEC SQL <br>SELECT CLMT_NAME, <br>CLMT_ADDR_1, <br>CLMT_ADDR_2, <br>CLMT_ADDR_3 <br>INTO :DCLCCL-CLMT-ACRN.CLMT-NAME, <br>:DCLCCL-CLMT-ACRN.CLMT-ADDR-1, <br>:DCLCCL-CLMT-ACRN.CLMT-ADDR-2, <br>:DCLCCL-CLMT-ACRN.CLMT-ADDR-3 <br>FROM CCL_CLMT_ACRN <br>WHERE COMP_CODE = :DCLCCL-CLMT-ACRN.COMP-CODE <br>AND ACRN_CODE = :DCLCCL-CLMT-ACRN.ACRN-CODE <br>END-EXEC  <br> ",Rule-0180,5f210fa2a4035c2ee5a4ef74
CCP01OCR,,BISMSGO, EVALUATE SQLCODE  <br>  WHEN +0 12670  <br>  MOVE CLMT-NAME TO CLAIMNTI CLAIMNTO  <br>   MOVE CLMT-ADDR-1 TO ADDR1I ADDR1O  <br>   MOVE CLMT-ADDR-2 TO ADDR2I ADDR2O  <br>   MOVE CLMT-ADDR-3 TO WS-ADDR3-FULL  <br>   MOVE WS-ADDR3-CTY TO ADDR3CTYI ADDR3CTYO CCP01OCR  <br>   MOVE WS-ADDR3-ST TO ADDR3STI ADDR3STO CCP01OCR  <br>   MOVE WS-ADDR3-ZIP TO ADDR3ZIPI ADDR3ZIPO CCP01OCR  <br>   MOVE WS-ADDR3-CY TO ADDR3CYI ADDR3CYO CCP01OCR  <br>   MOVE 'Y' TO VALID-SEARCH-SW CCP01OCR  <br> ,Rule-0182,5f210fa2a4035c2ee5a4ef75
CCP01OCR,,BISMSGO, WHEN +100 12830  <br>  MOVE 'N' TO VALID-SEARCH-SW CCP01OCR  <br> ,Rule-0183,5f210fa2a4035c2ee5a4ef76
CCP01OCR,,BISMSGO, WHEN OTHER 12950  <br>  PERFORM 870-ERRORS  <br>  CCP01OCR  <br>   MOVE 'FATAL ERROR - CONTACT PROGRAMMING' TO WS-CANCEL-ERROR. CCP01OCR  <br>   GO TO 900-UNLOCK-AND-SEND-MAP. CCP01OCR <br> CCP01OCR  <br> ,Rule-0184,5f210fa2a4035c2ee5a4ef77
CCP01OCR,,BISMSGO, END-EVALUATE 12990  <br>  END-IF.  <br> ,Rule-0180,5f210fa2a4035c2ee5a4ef78
CCP01OCR,,BISMSGO, MOVE SPACES TO WS-SPEC-CHARS-FLD  <br>  MOVE CLAIMNTI TO WS-SPEC-CHARS-FLD  <br>  PERFORM 121-VALIDATE-SPEC-CHARS  <br>   INSPECT WS-SPEC-CHARS-FLD REPLACING ALL LOW-VALUES BY SPACES  <br>   MOVE 'N' TO WS-SPEC-CHARS-FOUND-SW  <br>   MOVE 0 TO TALLY  <br>   INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '*'  <br> ,Rule-0178,5f210fa2a4035c2ee5a4ef79
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '*' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0185,5f210fa2a4035c2ee5a4ef7a
CCP01OCR,,BISMSGO," MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ','  <br> ",Rule-0178,5f210fa2a4035c2ee5a4ef7b
CCP01OCR,,BISMSGO," IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL ',' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ",Rule-0186,5f210fa2a4035c2ee5a4ef7c
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '.'  <br> ,Rule-0178,5f210fa2a4035c2ee5a4ef7d
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '.' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0187,5f210fa2a4035c2ee5a4ef7e
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '#'  <br> ,Rule-0178,5f210fa2a4035c2ee5a4ef7f
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '#' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0188,5f210fa2a4035c2ee5a4ef80
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ':'  <br> ,Rule-0178,5f210fa2a4035c2ee5a4ef81
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL ':' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0189,5f210fa2a4035c2ee5a4ef82
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '('  <br> ,Rule-0178,5f210fa2a4035c2ee5a4ef83
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '(' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0190,5f210fa2a4035c2ee5a4ef84
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ')'  <br> ,Rule-0178,5f210fa2a4035c2ee5a4ef85
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL ')' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0191,5f210fa2a4035c2ee5a4ef86
CCP01OCR,,BISMSGO," MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '""'  <br> ",Rule-0178,5f210fa2a4035c2ee5a4ef87
CCP01OCR,,BISMSGO," IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '""' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ",Rule-0192,5f210fa2a4035c2ee5a4ef88
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ''''  <br> ,Rule-0178,5f210fa2a4035c2ee5a4ef89
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '''' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF <br> .  <br> ,Rule-0193,5f210fa2a4035c2ee5a4ef8a
CCP01OCR,,BISMSGO, MOVE WS-SPEC-CHARS-FLD TO CLAIMNTI ,Rule-0178,5f210fa2a4035c2ee5a4ef8b
CCP01OCR,,BISMSGO, IF WS-SPEC-CHARS-FOUND CCP01OCR  <br>  MOVE 'NAME ' TO WS-ERR39-TYPE  <br>  MOVE 39 TO ERROR-SUB CCP01OCR  <br>   MOVE -1 TO CLAIMNTL CCP01OCR  <br>   MOVE 'E' TO ERROR-SWITCH CCP01OCR  <br>   GO TO 120-ERROR-FOUND CCP01OCR  <br>   END-IF  <br> ,Rule-0194,5f210fa2a4035c2ee5a4ef8c
CCP01OCR,,BISMSGO, INSPECT ADDR1I REPLACING ALL '_' BY LOW-VALUES CCP01OCR ,Rule-0178,5f210fa2a4035c2ee5a4ef8d
CCP01OCR,,BISMSGO, IF ADDR1I NOT = LOW-VALUES  <br>  MOVE SPACES TO WS-SPEC-CHARS-FLD  <br>  MOVE ADDR1I TO WS-SPEC-CHARS-FLD  <br>   PERFORM 121-VALIDATE-SPEC-CHARS  <br>   INSPECT WS-SPEC-CHARS-FLD REPLACING ALL LOW-VALUES BY SPACES  <br>   MOVE 'N' TO WS-SPEC-CHARS-FOUND-SW  <br>   MOVE 0 TO TALLY  <br>   INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '*'  <br> ,Rule-0195,5f210fa2a4035c2ee5a4ef8e
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '*' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0196,5f210fa2a4035c2ee5a4ef8f
CCP01OCR,,BISMSGO," MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ','  <br> ",Rule-0195,5f210fa2a4035c2ee5a4ef90
CCP01OCR,,BISMSGO," IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL ',' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ",Rule-0197,5f210fa2a4035c2ee5a4ef91
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '.'  <br> ,Rule-0195,5f210fa2a4035c2ee5a4ef92
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '.' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0198,5f210fa2a4035c2ee5a4ef93
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL '#'  <br> ,Rule-0195,5f210fa2a4035c2ee5a4ef94
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL '#' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0199,5f210fa2a4035c2ee5a4ef95
CCP01OCR,,BISMSGO, MOVE 0 TO TALLY  <br>  INSPECT WS-SPEC-CHARS-FLD TALLYING TALLY FOR ALL ':'  <br> ,Rule-0195,5f210fa2a4035c2ee5a4ef96
CCP01OCR,,BISMSGO, IF TALLY > 0  <br>  INSPECT WS-SPEC-CHARS-FLD REPLACING ALL ':' BY ' '  <br>  MOVE 'Y' TO WS-SPEC-CHARS-FOUND-SW  <br>   END-IF  <br> ,Rule-0200,5f210fa2a4035c2ee5a4ef97
